page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
118298,Lonocelu Ospho (New Earth),\/wiki\/Lonocelu_Ospho_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Living Characters,37,"1985, May",1985
45486,Jemm (New Earth),\/wiki\/Jemm_(New_Earth),Public Identity,Good Characters,Yellow Eyes,,Male Characters,,Living Characters,37,"1984, September",1984
16969,Elizabeth Tremayne (New Earth),\/wiki\/Elizabeth_Tremayne_(New_Earth),Public Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,,Living Characters,37,"1982, July",1982
11434,Kathleen Sutton (New Earth),\/wiki\/Kathleen_Sutton_(New_Earth),Public Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,37,"1973, July",1973
5269,Walter Johnson II (New Earth),\/wiki\/Walter_Johnson_II_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,37,"1970, October",1970
1987,Bat-Mite (New Earth),\/wiki\/Bat-Mite_(New_Earth),Secret Identity,Good Characters,Black Eyes,,Male Characters,,Living Characters,37,"1959, May",1959
4876,Lawrence Crock (New Earth),\/wiki\/Lawrence_Crock_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,37,"1947, May",1947
11856,Lance Gallant (Earth-X),\/wiki\/Lance_Gallant_(Earth-X),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,37,"1943, January",1943
65483,John Jones (New Earth),\/wiki\/John_Jones_(New_Earth),Public Identity,Good Characters,Black Eyes,,Male Characters,,Living Characters,37,"1942, August",1942
58120,Joan Dale (New Earth),\/wiki\/Joan_Dale_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,37,"1941, August",1941
8132,Lawrence Belmont (New Earth),\/wiki\/Lawrence_Belmont_(New_Earth),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,37,"1940, February",1940
178609,Munk (New Earth),\/wiki\/Munk_(New_Earth),Secret Identity,Good Characters,White Eyes,,Male Characters,,Living Characters,36,"2008, January",2008
16813,Non (New Earth),\/wiki\/Non_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,36,"2007, January",2007
11834,Andrew Franklin (New Earth),\/wiki\/Andrew_Franklin_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,36,"2006, June",2006
27852,Charlotte Gage-Radcliffe (New Earth),\/wiki\/Charlotte_Gage-Radcliffe_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,,Living Characters,36,"2006, September",2006
11835,Stormy Knight (New Earth),\/wiki\/Stormy_Knight_(New_Earth),Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,36,"2006, June",2006
116529,Ramsey Robinson (New Earth),\/wiki\/Ramsey_Robinson_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Homosexual Characters,Living Characters,36,"2004, November",2004
74170,Zor-El (New Earth),\/wiki\/Zor-El_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,36,"2004, June",2004
160988,Bridget Clancy (New Earth),\/wiki\/Bridget_Clancy_(New_Earth),,Good Characters,,Black Hair,Female Characters,,Living Characters,36,"1996, November",1996
181844,Merayn Dethalis (New Earth),\/wiki\/Merayn_Dethalis_(New_Earth),Public Identity,Good Characters,Yellow Eyes,Purple Hair,Female Characters,,Living Characters,36,"1993, December",1993
90908,Robert Hinckley Long (New Earth),\/wiki\/Robert_Hinckley_Long_(New_Earth),Public Identity,Neutral Characters,Black Eyes,Red Hair,Male Characters,,Deceased Characters,36,"1992, September",1992
5509,Shado (New Earth),\/wiki\/Shado_(New_Earth),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,36,"1987, August",1987
68282,Sarah Simms (New Earth),\/wiki\/Sarah_Simms_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,36,"1981, June",1981
1668,Maximillian Zeus (New Earth),\/wiki\/Maximillian_Zeus_(New_Earth),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,36,"1979, May",1979
136610,Joshua Morgan (New Earth),\/wiki\/Joshua_Morgan_(New_Earth),,Good Characters,,Red Hair,Male Characters,,Living Characters,36,"1978, November",1978
63571,Tobias Whale (New Earth),\/wiki\/Tobias_Whale_(New_Earth),Public Identity,Bad Characters,Pink Eyes,,Male Characters,,Living Characters,36,"1977, April",1977
205575,Glenda Mark (New Earth),\/wiki\/Glenda_Mark_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,36,"1972, September",1972
16461,Bruno Mannheim (New Earth),\/wiki\/Bruno_Mannheim_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Deceased Characters,36,"1971, July",1971
5268,Anthony Rodriguez II (New Earth),\/wiki\/Anthony_Rodriguez_II_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,36,"1970, October",1970
10550,Anthro (New Earth),\/wiki\/Anthro_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,36,"1968, May",1968
1567,Mordru (New Earth),\/wiki\/Mordru_(New_Earth),Public Identity,Bad Characters,Hazel Eyes,,Male Characters,,Living Characters,36,"1968, June",1968
5111,Mark Desmond (New Earth),\/wiki\/Mark_Desmond_(New_Earth),Public Identity,Bad Characters,Hazel Eyes,Brown Hair,Male Characters,,Deceased Characters,36,"1965, November",1965
43227,Larvox (New Earth),\/wiki\/Larvox_(New_Earth),Public Identity,Good Characters,Black Eyes,Orange Hair,Genderless Characters,,Living Characters,36,"1961, December",1961
14506,Hephaestus (New Earth),\/wiki\/Hephaestus_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,36,"1941, December",1941
10488,Thomas Ludlow Hallaway (New Earth),\/wiki\/Thomas_Ludlow_Hallaway_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,36,"1940, May",1940
146989,Jeannette (New Earth),\/wiki\/Jeannette_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,White Hair,Female Characters,,Living Characters,35,"2009, January",2009
113460,Dex-Starr (New Earth),\/wiki\/Dex-Starr_(New_Earth),Public Identity,Bad Characters,Yellow Eyes,Blue Hair,Male Characters,,Living Characters,35,"2008, December",2008
124943,Michael Lane (New Earth),\/wiki\/Michael_Lane_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,35,"2007, June",2007
11753,Arthur Joseph Curry (New Earth),\/wiki\/Arthur_Joseph_Curry_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,35,"2006, May",2006
11405,Frederick Chyre (New Earth),\/wiki\/Frederick_Chyre_(New_Earth),Public Identity,Good Characters,Blue Eyes,Grey Hair,Male Characters,,Living Characters,35,"2000, September",2000
57834,Beryl Hutchinson (New Earth),\/wiki\/Beryl_Hutchinson_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,,Living Characters,35,"1999, February",1999
34313,Mickey Cannon (New Earth),\/wiki\/Mickey_Cannon_(New_Earth),,Good Characters,,Brown Hair,Male Characters,,Living Characters,35,"1998, October",1998
294689,Carla White (New Earth),\/wiki\/Carla_White_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,35,"1992, October",1992
40878,Jeffrey Smith (New Earth),\/wiki\/Jeffrey_Smith_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,35,"1990, February",1990
1948,Delilah Tyler (New Earth),\/wiki\/Delilah_Tyler_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,35,"1989, January",1989
57932,Myra Connelly (New Earth),\/wiki\/Myra_Connelly_(New_Earth),Public Identity,,Blue Eyes,,Female Characters,,Living Characters,35,"1987, February",1987
4894,Rhea Jones (New Earth),\/wiki\/Rhea_Jones_(New_Earth),Secret Identity,Good Characters,White Eyes,Red Hair,Female Characters,,Living Characters,35,"1987, December",1987
50426,Varix (New Earth),\/wiki\/Varix_(New_Earth),Public Identity,Good Characters,,White Hair,Male Characters,,Deceased Characters,35,1986,1986
11025,Gardner Grayle (New Earth),\/wiki\/Gardner_Grayle_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,35,"1983, May",1983
45367,Lady Chian (New Earth),\/wiki\/Lady_Chian_(New_Earth),,Good Characters,Black Eyes,Black Hair,Female Characters,,Living Characters,35,"1982, March",1982
4922,Sebastian Blood VIII (New Earth),\/wiki\/Sebastian_Blood_VIII_(New_Earth),Secret Identity,Bad Characters,Grey Eyes,Black Hair,Male Characters,,Deceased Characters,35,"1982, July",1982
4839,Laura Neilsen (New Earth),\/wiki\/Laura_Neilsen_(New_Earth),Public Identity,Good Characters,Blue Eyes,White Hair,Female Characters,,Deceased Characters,35,"1971, February",1971
4109,General Immortus (New Earth),\/wiki\/General_Immortus_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,,Male Characters,,Living Characters,35,"1963, June",1963
274638,Elsa Magnusson (New Earth),\/wiki\/Elsa_Magnusson_(New_Earth),,Good Characters,,,Female Characters,,Living Characters,35,"1959, August",1959
173440,Mary James (New Earth),\/wiki\/Mary_James_(New_Earth),Public Identity,Good Characters,Blue Eyes,Strawberry Blond Hair,Female Characters,,Deceased Characters,35,"1940, October",1940
69801,Frankenstein (New Earth),\/wiki\/Frankenstein_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,34,"2006, January",2006
4807,Prometheus (New Earth),\/wiki\/Prometheus_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,,Deceased Characters,34,"1998, February",1998
5210,Samuel Makoa (New Earth),\/wiki\/Samuel_Makoa_(New_Earth),Public Identity,Good Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,34,"1994, February",1994
96395,Valerie Kameya (Dakotaverse),\/wiki\/Valerie_Kameya_(Dakotaverse),Secret Identity,Good Characters,,Black Hair,Female Characters,Homosexual Characters,Living Characters,34,"1994, January",1994
37670,Augustus Freeman (Dakotaverse),\/wiki\/Augustus_Freeman_(Dakotaverse),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,34,"1993, May",1993
10546,Courtney Mason (New Earth),\/wiki\/Courtney_Mason_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Bisexual Characters,Deceased Characters,34,"1993, July",1993
135976,Sebastian Ives (New Earth),\/wiki\/Sebastian_Ives_(New_Earth),Public Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,34,"1991, October",1991
40929,Bonnie Baxter (New Earth),\/wiki\/Bonnie_Baxter_(New_Earth),Public Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,34,"1990, February",1990
14995,Oswald Loomis (New Earth),\/wiki\/Oswald_Loomis_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,34,"1988, April",1988
81503,Jack Wheeler (New Earth),\/wiki\/Jack_Wheeler_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,34,"1987, September",1987
47725,Mikhail Arkadin (New Earth),\/wiki\/Mikhail_Arkadin_(New_Earth),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,34,"1987, October",1987
1962,Natasha Ulyanov (New Earth),\/wiki\/Natasha_Ulyanov_(New_Earth),,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,34,"1986, August",1986
64697,Onyx Adams (New Earth),\/wiki\/Onyx_Adams_(New_Earth),Public Identity,,Brown Eyes,,Female Characters,,Living Characters,34,"1985, January",1985
69577,Nimbus (New Earth),\/wiki\/Nimbus_(New_Earth),Secret Identity,Good Characters,White Eyes,,Male Characters,,Living Characters,34,"1981, June",1981
227332,Diane Meade (New Earth),\/wiki\/Diane_Meade_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,34,"1957, August",1957
17691,Brian Kent (New Earth),\/wiki\/Brian_Kent_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,34,"1955, September",1955
20506,Hath-Set (New Earth),\/wiki\/Hath-Set_(New_Earth),Secret Identity,Bad Characters,,,,,Deceased Characters,34,"1940, January",1940
145132,King Standish (New Earth),\/wiki\/King_Standish_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,34,"1940, March",1940
27110,Monitor Bob,\/wiki\/Monitor_Bob,,Neutral Characters,Red Eyes,Black Hair,Male Characters,,Deceased Characters,33,"2007, July",2007
18564,Darla Aquista (New Earth),\/wiki\/Darla_Aquista_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,33,"2004, February",2004
18084,Charlie the Owl (New Earth),\/wiki\/Charlie_the_Owl_(New_Earth),Public Identity,Good Characters,Amber Eyes,,Male Characters,,Living Characters,33,"1999, February",1999
4823,Bloodwynd (New Earth),\/wiki\/Bloodwynd_(New_Earth),Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,33,"1993, July",1993
48831,Lester Buchinsky (New Earth),\/wiki\/Lester_Buchinsky_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,33,"1992, May",1992
56462,Patricia Trayce (New Earth),\/wiki\/Patricia_Trayce_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,33,"1992, January",1992
3624,Jonathan Fox (New Earth),\/wiki\/Jonathan_Fox_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,33,1990,1990
2715,Jewelee (New Earth),\/wiki\/Jewelee_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,33,"1988, July",1988
119894,Simon LaGrieve (New Earth),\/wiki\/Simon_LaGrieve_(New_Earth),,Neutral Characters,,Grey Hair,Male Characters,,Living Characters,33,"1987, May",1987
83651,Felicity Smoak (New Earth),\/wiki\/Felicity_Smoak_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,33,"1984, May",1984
29043,Isuma Yasunari (New Earth),\/wiki\/Isuma_Yasunari_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,33,"1982, June",1982
64815,May Bennett (New Earth),\/wiki\/May_Bennett_(New_Earth),,Neutral Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,33,"1982, July",1982
30351,Ubu (New Earth),\/wiki\/Ubu_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Living Characters,33,"1971, June",1971
65941,Sensei (New Earth),\/wiki\/Sensei_(New_Earth),Secret Identity,Bad Characters,,White Hair,Male Characters,,Living Characters,33,"1968, December",1968
128698,Leroy Johnson (New Earth),\/wiki\/Leroy_Johnson_(New_Earth),,Good Characters,,,Male Characters,,Deceased Characters,33,"1965, April",1965
4785,Peter Merkel (New Earth),\/wiki\/Peter_Merkel_(New_Earth),Secret Identity,Bad Characters,,Red Hair,Male Characters,,Deceased Characters,33,"1942, December",1942
11845,Rod Reilly (New Earth),\/wiki\/Rod_Reilly_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,33,"1941, August",1941
8673,Wendy Kuttler (New Earth),\/wiki\/Wendy_Kuttler_(New_Earth),Secret Identity,Good Characters,Green Eyes,Black Hair,Female Characters,,Living Characters,32,"2006, May",2006
61669,Aleksandr Creote (New Earth),\/wiki\/Aleksandr_Creote_(New_Earth),Secret Identity,Good Characters,,Brown Hair,Male Characters,Homosexual Characters,Living Characters,32,"2003, August",2003
1871,Joshua Saunders (New Earth),\/wiki\/Joshua_Saunders_(New_Earth),,Good Characters,Red Eyes,,Male Characters,,Deceased Characters,32,"1996, June",1996
1646,Albrecht Krieger (New Earth),\/wiki\/Albrecht_Krieger_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,32,"1995, July",1995
98600,Tawky Tawny (New Earth),\/wiki\/Tawky_Tawny_(New_Earth),Public Identity,Good Characters,Orange Eyes,Orange Hair,Male Characters,,Living Characters,32,"1995, June",1995
96384,Gerri Brauer (Dakotaverse),\/wiki\/Gerri_Brauer_(Dakotaverse),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Homosexual Characters,Living Characters,32,"1994, January",1994
95812,Harry Chawney (Dakotaverse),\/wiki\/Harry_Chawney_(Dakotaverse),Secret Identity,Good Characters,White Eyes,Grey Hair,Male Characters,,Living Characters,32,"1994, January",1994
4842,William MacIntyre (New Earth),\/wiki\/William_MacIntyre_(New_Earth),Secret Identity,Good Characters,White Eyes,White Hair,Male Characters,,Deceased Characters,32,"1994, August",1994
1998,Aaron Helzinger (New Earth),\/wiki\/Aaron_Helzinger_(New_Earth),Secret Identity,Bad Characters,Black Eyes,,Male Characters,,Living Characters,32,"1992, August",1992
27834,Joseph Martin (New Earth),\/wiki\/Joseph_Martin_(New_Earth),Secret Identity,Bad Characters,Black Eyes,,Male Characters,,Living Characters,32,"1991, October",1991
41758,Liri Lee (New Earth),\/wiki\/Liri_Lee_(New_Earth),Secret Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,32,"1991, September",1991
10716,Atlan (New Earth),\/wiki\/Atlan_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,32,"1990, July",1990
40916,Corky Baxter (New Earth),\/wiki\/Corky_Baxter_(New_Earth),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,32,"1990, March",1990
